SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.341959935029778;17.08800749063506
117122;GreyMatter;0.39087314597117234;4.358898943540674
117122;Hippocampus;0.2853784804813208;19.6468827043885
117122;Thalamus;0.6281814735245798;44.56455991031439
117122;WhiteMatter;0.6601802878502772;4.358898943540674
117122-PP;Amygdala;0.341959935029778;17.08800749063506
117122-PP;GreyMatter;0.39087314597117234;4.358898943540674
117122-PP;Hippocampus;0.2853784804813208;19.6468827043885
117122-PP;Thalamus;0.6281814735245798;44.56455991031439
117122-PP;WhiteMatter;0.6601802878502772;4.358898943540674
118528;Amygdala;0.30839398350315383;16.64331697709324
118528;GreyMatter;0.38541350077892783;5.385164807134504
118528;Hippocampus;0.25524507983661343;20.83266665599966
118528;Thalamus;0.6279036625338463;39.496835316262995
118528;WhiteMatter;0.6675233006632357;4.123105625617661
118528-PP;Amygdala;0.30839398350315383;16.64331697709324
118528-PP;GreyMatter;0.38541350077892783;5.385164807134504
118528-PP;Hippocampus;0.25524507983661343;20.83266665599966
118528-PP;Thalamus;0.6279036625338463;39.496835316262995
118528-PP;WhiteMatter;0.6675233006632357;4.123105625617661
118730;Amygdala;0.3692400361409497;15.264337522473747
118730;GreyMatter;0.4060800049313017;3.7416573867739413
118730;Hippocampus;0.2477774734168389;21.0
118730;Thalamus;0.6234664988990248;38.7556447501522
118730;WhiteMatter;0.6439238561023194;4.242640687119285
118730-PP;Amygdala;0.3692400361409497;15.264337522473747
118730-PP;GreyMatter;0.4060800049313017;3.7416573867739413
118730-PP;Hippocampus;0.2477774734168389;21.0
118730-PP;Thalamus;0.6234664988990248;38.7556447501522
118730-PP;WhiteMatter;0.6439238561023194;4.242640687119285
118932;Amygdala;0.36316678255686896;15.652475842498529
118932;GreyMatter;0.4225524123392632;4.242640687119285
118932;Hippocampus;0.24319118328334918;20.09975124224178
118932;Thalamus;0.6344205906772625;38.58756276314948
118932;WhiteMatter;0.6949001696742042;4.0
118932-PP;Amygdala;0.36316678255686896;15.652475842498529
118932-PP;GreyMatter;0.4225524123392632;4.242640687119285
118932-PP;Hippocampus;0.24319118328334918;20.09975124224178
118932-PP;Thalamus;0.6344205906772625;38.58756276314948
118932-PP;WhiteMatter;0.6949001696742042;4.0
120111;Amygdala;0.33879887455127583;13.96424004376894
120111;GreyMatter;0.37055066666391173;4.358898943540674
120111;Hippocampus;0.25409267977917455;20.024984394500787
120111;Thalamus;0.6032193903510801;37.76241517699841
120111;WhiteMatter;0.7100624533046586;3.605551275463989
120111-PP;Amygdala;0.33879887455127583;13.96424004376894
120111-PP;GreyMatter;0.37055066666391173;4.358898943540674
120111-PP;Hippocampus;0.25409267977917455;20.024984394500787
120111-PP;Thalamus;0.6032193903510801;37.76241517699841
120111-PP;WhiteMatter;0.7100624533046586;3.605551275463989
122317;Amygdala;0.39905141748410045;16.64331697709324
122317;GreyMatter;0.42455356371029007;4.123105625617661
122317;Hippocampus;0.2596181913713585;21.18962010041709
122317;Thalamus;0.6560408872964856;39.44616584663204
122317;WhiteMatter;0.6908386711129398;4.123105625617661
122317-PP;Amygdala;0.39905141748410045;16.64331697709324
122317-PP;GreyMatter;0.42455356371029007;4.123105625617661
122317-PP;Hippocampus;0.2596181913713585;21.18962010041709
122317-PP;Thalamus;0.6560408872964856;39.44616584663204
122317-PP;WhiteMatter;0.6908386711129398;4.123105625617661
122620;Amygdala;0.40061951471347446;15.811388300841896
122620;GreyMatter;0.4321584038867337;5.385164807134504
122620;Hippocampus;0.2699005923779015;20.83266665599966
122620;Thalamus;0.6602873204247346;35.79106033634656
122620;WhiteMatter;0.6342340545825973;4.58257569495584
122620-PP;Amygdala;0.40061951471347446;15.811388300841896
122620-PP;GreyMatter;0.4321584038867337;5.385164807134504
122620-PP;Hippocampus;0.2699005923779015;20.83266665599966
122620-PP;Thalamus;0.6602873204247346;35.79106033634656
122620-PP;WhiteMatter;0.6342340545825973;4.58257569495584
123117;Amygdala;0.3262074425969913;16.55294535724685
123117;GreyMatter;0.4025784315060366;5.477225575051661
123117;Hippocampus;0.25360354958628134;20.518284528683193
123117;Thalamus;0.6341019417475728;38.06573262134856
123117;WhiteMatter;0.7171179997929774;4.123105625617661
123117-PP;Amygdala;0.3262074425969913;16.55294535724685
123117-PP;GreyMatter;0.4025784315060366;5.477225575051661
123117-PP;Hippocampus;0.25360354958628134;20.518284528683193
123117-PP;Thalamus;0.6341019417475728;38.06573262134856
123117-PP;WhiteMatter;0.7171179997929774;4.123105625617661
123925;Amygdala;0.38001877150902075;14.696938456699069
123925;GreyMatter;0.3848950850874586;4.47213595499958
123925;Hippocampus;0.2701579592960673;22.715633383201094
123925;Thalamus;0.6719959337384193;37.94733192202055
123925;WhiteMatter;0.6888783964128022;4.242640687119285
123925-PP;Amygdala;0.38001877150902075;14.696938456699069
123925-PP;GreyMatter;0.3848950850874586;4.47213595499958
123925-PP;Hippocampus;0.2701579592960673;22.715633383201094
123925-PP;Thalamus;0.6719959337384193;37.94733192202055
123925-PP;WhiteMatter;0.6888783964128022;4.242640687119285
124422;Amygdala;0.45799011532125206;15.84297951775486
124422;GreyMatter;0.3961484571796956;4.47213595499958
124422;Hippocampus;0.2768804307265846;19.6468827043885
124422;Thalamus;0.6881344776081618;42.2965719651132
124422;WhiteMatter;0.6079672043489885;5.0
124422-PP;Amygdala;0.45799011532125206;15.84297951775486
124422-PP;GreyMatter;0.3961484571796956;4.47213595499958
124422-PP;Hippocampus;0.2768804307265846;19.6468827043885
